"ID","CES_CODE","X","Y","Species","Year","Agecorrectedcode","Ntot","HS_01_AWM","HS_02_AWM","HS_04_AWM","HS_08_AWM","HS_12_AWM","HS_16_AWM","AUC"
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1997","S001",439400,4593800,"pasdom",1997,4,49,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1998","S001",439400,4593800,"pasdom",1998,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1998","S001",439400,4593800,"pasdom",1998,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1998","S001",439400,4593800,"pasdom",1998,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1998","S001",439400,4593800,"pasdom",1998,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1998","S001",439400,4593800,"pasdom",1998,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1998","S001",439400,4593800,"pasdom",1998,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1998","S001",439400,4593800,"pasdom",1998,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,3,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,3,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,3,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_1999","S001",439400,4593800,"pasdom",1999,4,18,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2000","S001",439400,4593800,"pasdom",2000,4,10,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2000","S001",439400,4593800,"pasdom",2000,4,10,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2000","S001",439400,4593800,"pasdom",2000,4,10,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2000","S001",439400,4593800,"pasdom",2000,4,10,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2000","S001",439400,4593800,"pasdom",2000,4,10,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2000","S001",439400,4593800,"pasdom",2000,4,10,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2000","S001",439400,4593800,"pasdom",2000,4,10,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2000","S001",439400,4593800,"pasdom",2000,4,10,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2000","S001",439400,4593800,"pasdom",2000,4,10,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2000","S001",439400,4593800,"pasdom",2000,4,10,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2001","S001",439400,4593800,"pasdom",2001,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2001","S001",439400,4593800,"pasdom",2001,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2001","S001",439400,4593800,"pasdom",2001,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2001","S001",439400,4593800,"pasdom",2001,0,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2001","S001",439400,4593800,"pasdom",2001,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2001","S001",439400,4593800,"pasdom",2001,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2001","S001",439400,4593800,"pasdom",2001,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_pasdom_2001","S001",439400,4593800,"pasdom",2001,4,7,56.31,54.27,52.81,50.14,47.86,48.33,0.68
"S001_serser_1996","S001",439400,4593800,"serser",1996,3,1,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_serser_1996","S001",439400,4593800,"serser",1996,3,1,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_serser_1996","S001",439400,4593800,"serser",1996,3,1,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_serser_1996","S001",439400,4593800,"serser",1996,4,1,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_serser_1996","S001",439400,4593800,"serser",1996,3,1,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_serser_1998","S001",439400,4593800,"serser",1998,4,1,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_serser_1998","S001",439400,4593800,"serser",1998,3,1,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_serser_1999","S001",439400,4593800,"serser",1999,3,0,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_serser_2000","S001",439400,4593800,"serser",2000,4,3,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_serser_2000","S001",439400,4593800,"serser",2000,4,3,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_serser_2000","S001",439400,4593800,"serser",2000,4,3,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_serser_2001","S001",439400,4593800,"serser",2001,4,1,60.96,57.45,54.19,50.96,48.05,48.06,0.64
"S001_sylala_1996","S001",439400,4593800,"sylala",1996,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1996","S001",439400,4593800,"sylala",1996,0,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1996","S001",439400,4593800,"sylala",1996,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1996","S001",439400,4593800,"sylala",1996,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1996","S001",439400,4593800,"sylala",1996,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1996","S001",439400,4593800,"sylala",1996,4,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1996","S001",439400,4593800,"sylala",1996,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1996","S001",439400,4593800,"sylala",1996,4,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1996","S001",439400,4593800,"sylala",1996,4,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1996","S001",439400,4593800,"sylala",1996,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,4,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,4,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,4,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,4,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1997","S001",439400,4593800,"sylala",1997,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,4,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,4,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,4,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,4,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,4,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,3,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,4,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,4,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,4,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,3,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,3,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,4,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,4,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,3,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1998","S001",439400,4593800,"sylala",1998,4,11,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1999","S001",439400,4593800,"sylala",1999,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1999","S001",439400,4593800,"sylala",1999,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1999","S001",439400,4593800,"sylala",1999,4,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1999","S001",439400,4593800,"sylala",1999,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1999","S001",439400,4593800,"sylala",1999,4,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1999","S001",439400,4593800,"sylala",1999,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1999","S001",439400,4593800,"sylala",1999,4,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1999","S001",439400,4593800,"sylala",1999,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_1999","S001",439400,4593800,"sylala",1999,3,3,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,4,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,4,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,4,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,4,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2000","S001",439400,4593800,"sylala",2000,3,4,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,0,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,3,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylala_2001","S001",439400,4593800,"sylala",2001,4,14,64.47,61.22,57.66,53.23,49.86,48.90,0.73
"S001_sylatr_1997","S001",439400,4593800,"sylatr",1997,4,1,54.14,50.80,47.12,44.29,41.73,42.71,0.69
"S001_sylatr_1998","S001",439400,4593800,"sylatr",1998,4,1,54.14,50.80,47.12,44.29,41.73,42.71,0.69
"S001_sylatr_1999","S001",439400,4593800,"sylatr",1999,3,0,54.14,50.80,47.12,44.29,41.73,42.71,0.69
"S001_sylatr_2001","S001",439400,4593800,"sylatr",2001,4,1,54.14,50.80,47.12,44.29,41.73,42.71,0.69
"S001_sylcan_2001","S001",439400,4593800,"sylcan",2001,3,0,51.12,46.35,39.86,31.23,27.32,27.63,0.77
"S001_turmer_1996","S001",439400,4593800,"turmer",1996,4,2,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1996","S001",439400,4593800,"turmer",1996,3,2,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1996","S001",439400,4593800,"turmer",1996,3,2,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1996","S001",439400,4593800,"turmer",1996,3,2,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1996","S001",439400,4593800,"turmer",1996,4,2,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1996","S001",439400,4593800,"turmer",1996,3,2,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1996","S001",439400,4593800,"turmer",1996,3,2,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1996","S001",439400,4593800,"turmer",1996,3,2,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1997","S001",439400,4593800,"turmer",1997,4,4,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1997","S001",439400,4593800,"turmer",1997,4,4,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1997","S001",439400,4593800,"turmer",1997,4,4,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1997","S001",439400,4593800,"turmer",1997,4,4,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1997","S001",439400,4593800,"turmer",1997,3,4,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1998","S001",439400,4593800,"turmer",1998,3,3,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1998","S001",439400,4593800,"turmer",1998,4,3,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1998","S001",439400,4593800,"turmer",1998,3,3,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1998","S001",439400,4593800,"turmer",1998,4,3,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1998","S001",439400,4593800,"turmer",1998,4,3,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1998","S001",439400,4593800,"turmer",1998,3,3,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1999","S001",439400,4593800,"turmer",1999,4,2,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_1999","S001",439400,4593800,"turmer",1999,4,2,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_2000","S001",439400,4593800,"turmer",2000,4,1,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_2000","S001",439400,4593800,"turmer",2000,3,1,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_2001","S001",439400,4593800,"turmer",2001,3,1,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_2001","S001",439400,4593800,"turmer",2001,3,1,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S001_turmer_2001","S001",439400,4593800,"turmer",2001,4,1,58.93,55.22,50.87,46.43,43.31,43.72,0.63
"S002_aegcau_1996","S002",423000,4587100,"aegcau",1996,4,3,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1996","S002",423000,4587100,"aegcau",1996,4,3,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1996","S002",423000,4587100,"aegcau",1996,4,3,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1997","S002",423000,4587100,"aegcau",1997,4,8,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1997","S002",423000,4587100,"aegcau",1997,4,8,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1997","S002",423000,4587100,"aegcau",1997,3,8,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1997","S002",423000,4587100,"aegcau",1997,4,8,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1997","S002",423000,4587100,"aegcau",1997,4,8,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1997","S002",423000,4587100,"aegcau",1997,4,8,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1997","S002",423000,4587100,"aegcau",1997,4,8,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1997","S002",423000,4587100,"aegcau",1997,4,8,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1997","S002",423000,4587100,"aegcau",1997,3,8,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1997","S002",423000,4587100,"aegcau",1997,3,8,61.74,56.39,56.33,40.20,36.06,37.62,0.72
"S002_aegcau_1997","S002",423000,4587100,"aegcau",1997,4,8,61.74,56.39,56.33,40.20,36.06,37.62,0.72
